CÓDIGO_ALUNO,CLASS_x,ACTIVITY NAME,TYPE,STARTED,SKILL,DATA GMT,DATA HORARIO,YEAR,MONTH,DAY,CLASS_y,ACTIVITIES,BADGES,IN CLASS,POINTS,SPEAKING TASKS,SPEAKING SKILL,SPEAKING TOTAL,QUIZZES,QUIZZES SKILL,RATINGS,FEEDBACKS,LEVEL,GRADE,GRADE_NUM,LEVEL_NUM
aluno1,6ve7m,Dating,Vocabulary Quiz,2019-06-04 11:02 GMT-3,0.7,GMT-3,11:02,2019,06,04,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno2,6ve7m,Professional athletes,Vocabulary Quiz,2019-06-04 10:15 GMT-3,1,GMT-3,10:15,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Professional athletes,Vocabulary Quiz,2019-06-04 10:11 GMT-3,0.67,GMT-3,10:11,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Types of sport,Vocabulary Quiz,2019-06-04 10:01 GMT-3,1,GMT-3,10:01,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Sports areas,Vocabulary Quiz,2019-06-04 10:00 GMT-3,1,GMT-3,10:00,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Types of sport,Vocabulary Quiz,2019-06-04 09:58 GMT-3,0.83,GMT-3,09:58,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Sports areas,Vocabulary Quiz,2019-06-04 09:56 GMT-3,1,GMT-3,09:56,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno55,kk7y6,Places in NYC,Vocabulary Quiz,2019-06-04 09:56 GMT-3,1,GMT-3,09:56,2019,06,04,kk7y6,82,2,1,6105,45,0,00:03:44,34,0.95,9,21,A0,6º ano,1,2
aluno67,icmob,Places in NYC,Vocabulary Quiz,2019-06-04 09:47 GMT-3,1,GMT-3,09:47,2019,06,04,icmob,65,0,0,4705,11,0,00:00:45,53,0.76,11,3,A1,8º ano,3,3
aluno5,2ziol,Clothes,Vocabulary Quiz,2019-06-04 09:40 GMT-3,1,GMT-3,09:40,2019,06,04,2ziol,497,42,0,41092,301,0,00:36:59,193,0.65,66,91,A2,8º ano,3,4
aluno5,2ziol,Build,Vocabulary Quiz,2019-06-04 08:59 GMT-3,0.83,GMT-3,08:59,2019,06,04,2ziol,497,42,0,41092,301,0,00:36:59,193,0.65,66,91,A2,8º ano,3,4
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 08:07 GMT-3,1,GMT-3,08:07,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 08:05 GMT-3,1,GMT-3,08:05,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 08:04 GMT-3,1,GMT-3,08:04,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 08:02 GMT-3,1,GMT-3,08:02,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 07:59 GMT-3,1,GMT-3,07:59,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 07:58 GMT-3,1,GMT-3,07:58,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 07:56 GMT-3,1,GMT-3,07:56,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 07:54 GMT-3,1,GMT-3,07:54,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 07:52 GMT-3,1,GMT-3,07:52,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno5,2ziol,Apparel,Vocabulary Quiz,2019-06-04 07:49 GMT-3,1,GMT-3,07:49,2019,06,04,2ziol,497,42,0,41092,301,0,00:36:59,193,0.65,66,91,A2,8º ano,3,4
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 07:49 GMT-3,1,GMT-3,07:49,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 07:45 GMT-3,1,GMT-3,07:45,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno2,6ve7m,Childhood,Vocabulary Quiz,2019-06-04 07:14 GMT-3,1,GMT-3,07:14,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Verbs-Sports,Vocabulary Quiz,2019-06-04 07:08 GMT-3,1,GMT-3,07:08,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno13,87ccs,Sickness 3,Vocabulary Quiz,2019-06-04 07:00 GMT-3,0,GMT-3,07:00,2019,06,04,87ccs,285,24,0,23282,157,0,00:20:19,128,0.59,38,39,A1,6º ano,1,3
aluno280,dzgln,People,Vocabulary Quiz,2019-06-04 06:52 GMT-3,0.33,GMT-3,06:52,2019,06,04,dzgln,13,0,0,378,2,0,00:00:05,8,0.42,1,0,A0,7º ano,2,2
aluno1,6ve7m,Useful Words,Vocabulary Quiz,2019-06-04 06:51 GMT-3,0.83,GMT-3,06:51,2019,06,04,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 06:48 GMT-3,1,GMT-3,06:48,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 06:47 GMT-3,1,GMT-3,06:47,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 06:46 GMT-3,1,GMT-3,06:46,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 06:45 GMT-3,1,GMT-3,06:45,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 06:44 GMT-3,1,GMT-3,06:44,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 06:44 GMT-3,1,GMT-3,06:44,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 06:41 GMT-3,1,GMT-3,06:41,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 06:40 GMT-3,1,GMT-3,06:40,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 06:38 GMT-3,1,GMT-3,06:38,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 06:37 GMT-3,1,GMT-3,06:37,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 06:35 GMT-3,1,GMT-3,06:35,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 06:34 GMT-3,1,GMT-3,06:34,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 06:33 GMT-3,1,GMT-3,06:33,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 06:30 GMT-3,1,GMT-3,06:30,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno252,5u3zk,Places in NYC,Vocabulary Quiz,2019-06-04 05:59 GMT-3,0.5,GMT-3,05:59,2019,06,04,5u3zk,8,2,0,477,1,0,00:00:03,7,0.43,0,1,A0,7º ano,2,2
aluno1,6ve7m,Phrasal Verbs,Vocabulary Quiz,2019-06-04 05:51 GMT-3,0.67,GMT-3,05:51,2019,06,04,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Science,Vocabulary Quiz,2019-06-04 05:36 GMT-3,0.8,GMT-3,05:36,2019,06,04,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 05:34 GMT-3,1,GMT-3,05:34,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 05:33 GMT-3,1,GMT-3,05:33,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 05:33 GMT-3,1,GMT-3,05:33,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 05:32 GMT-3,1,GMT-3,05:32,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 05:30 GMT-3,1,GMT-3,05:30,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 05:24 GMT-3,1,GMT-3,05:24,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno14,fof6t,Exercise,Vocabulary Quiz,2019-06-04 05:23 GMT-3,1,GMT-3,05:23,2019,06,04,fof6t,16,2,3,22271,0,0,00:00:00,16,0.37,3,0,A1,6º ano,1,3
aluno13,87ccs,Nutrition 2,Vocabulary Quiz,2019-06-04 05:14 GMT-3,0.67,GMT-3,05:14,2019,06,04,87ccs,285,24,0,23282,157,0,00:20:19,128,0.59,38,39,A1,6º ano,1,3
aluno2,6ve7m,Relationships,Vocabulary Quiz,2019-06-04 05:11 GMT-3,0.9,GMT-3,05:11,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Feelings 2,Vocabulary Quiz,2019-06-04 04:59 GMT-3,1,GMT-3,04:59,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno112,2ziol,Food Adjectives,Vocabulary Quiz,2019-06-04 04:52 GMT-3,0.4,GMT-3,04:52,2019,06,04,2ziol,51,0,0,2888,23,0,00:01:19,25,0.47,7,3,A1,8º ano,3,3
aluno38,eyk3i,Clothes,Vocabulary Quiz,2019-06-04 04:46 GMT-3,1,GMT-3,04:46,2019,06,04,eyk3i,129,4,0,9977,81,0,00:09:27,45,0.79,20,47,B1,8º ano,3,5
aluno38,eyk3i,Build,Vocabulary Quiz,2019-06-04 04:26 GMT-3,0.83,GMT-3,04:26,2019,06,04,eyk3i,129,4,0,9977,81,0,00:09:27,45,0.79,20,47,B1,8º ano,3,5
aluno38,eyk3i,Apparel,Vocabulary Quiz,2019-06-04 04:15 GMT-3,1,GMT-3,04:15,2019,06,04,eyk3i,129,4,0,9977,81,0,00:09:27,45,0.79,20,47,B1,8º ano,3,5
aluno38,eyk3i,Hair,Vocabulary Quiz,2019-06-04 04:12 GMT-3,0.67,GMT-3,04:12,2019,06,04,eyk3i,129,4,0,9977,81,0,00:09:27,45,0.79,20,47,B1,8º ano,3,5
aluno38,eyk3i,Face,Vocabulary Quiz,2019-06-04 04:06 GMT-3,0.83,GMT-3,04:06,2019,06,04,eyk3i,129,4,0,9977,81,0,00:09:27,45,0.79,20,47,B1,8º ano,3,5
aluno132,l8dt4,Shapes,Vocabulary Quiz,2019-06-04 03:59 GMT-3,0.5,GMT-3,03:59,2019,06,04,l8dt4,26,0,0,2030,19,0,00:01:53,7,0.21,8,11,A0,7º ano,2,2
aluno4,dg23e,Dating,Vocabulary Quiz,2019-06-04 03:48 GMT-3,0.2,GMT-3,03:48,2019,06,04,dg23e,542,54,0,46255,329,0,00:39:39,210,0.37,66,199,A1,7º ano,2,3
aluno4,dg23e,Literature in School,Vocabulary Quiz,2019-06-04 03:39 GMT-3,0.17,GMT-3,03:39,2019,06,04,dg23e,542,54,0,46255,329,0,00:39:39,210,0.37,66,199,A1,7º ano,2,3
aluno4,dg23e,Book parts,Vocabulary Quiz,2019-06-04 02:23 GMT-3,0.67,GMT-3,02:23,2019,06,04,dg23e,542,54,0,46255,329,0,00:39:39,210,0.37,66,199,A1,7º ano,2,3
aluno16,fof6t,Build,Vocabulary Quiz,2019-06-04 02:19 GMT-3,0.83,GMT-3,02:19,2019,06,04,olympicstest1,261,14,1,20645,137,0,00:14:44,121,0.93,30,67,A2,6º ano,1,4
aluno16,fof6t,Apparel,Vocabulary Quiz,2019-06-04 02:16 GMT-3,1,GMT-3,02:16,2019,06,04,olympicstest1,261,14,1,20645,137,0,00:14:44,121,0.93,30,67,A2,6º ano,1,4
aluno16,fof6t,Hair,Vocabulary Quiz,2019-06-04 02:13 GMT-3,0.83,GMT-3,02:13,2019,06,04,olympicstest1,261,14,1,20645,137,0,00:14:44,121,0.93,30,67,A2,6º ano,1,4
aluno16,fof6t,Face,Vocabulary Quiz,2019-06-04 02:10 GMT-3,0.67,GMT-3,02:10,2019,06,04,olympicstest1,261,14,1,20645,137,0,00:14:44,121,0.93,30,67,A2,6º ano,1,4
aluno16,fof6t,Feelings,Vocabulary Quiz,2019-06-04 02:05 GMT-3,0.83,GMT-3,02:05,2019,06,04,olympicstest1,261,14,1,20645,137,0,00:14:44,121,0.93,30,67,A2,6º ano,1,4
aluno2,6ve7m,Looks,Vocabulary Quiz,2019-06-04 01:57 GMT-3,1,GMT-3,01:57,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Appearance,Vocabulary Quiz,2019-06-04 01:53 GMT-3,1,GMT-3,01:53,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Facial Features,Vocabulary Quiz,2019-06-04 01:46 GMT-3,1,GMT-3,01:46,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Apparel,Vocabulary Quiz,2019-06-04 01:44 GMT-3,1,GMT-3,01:44,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Build,Vocabulary Quiz,2019-06-04 01:42 GMT-3,1,GMT-3,01:42,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno12,eyk3i,Apparel,Vocabulary Quiz,2019-06-04 01:34 GMT-3,0.67,GMT-3,01:34,2019,06,04,eyk3i,295,41,0,24173,171,0,00:13:40,121,0.59,29,65,A2,8º ano,3,4
aluno2,6ve7m,Sickness 3,Vocabulary Quiz,2019-06-04 01:27 GMT-3,1,GMT-3,01:27,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno12,eyk3i,Clothes,Vocabulary Quiz,2019-06-04 01:25 GMT-3,0.67,GMT-3,01:25,2019,06,04,eyk3i,295,41,0,24173,171,0,00:13:40,121,0.59,29,65,A2,8º ano,3,4
aluno28,icmob,Biology in School,Vocabulary Quiz,2019-06-04 01:22 GMT-3,0.5,GMT-3,01:22,2019,06,04,icmob,229,12,0,15745,121,0,00:14:59,105,0.64,24,54,A1,8º ano,3,3
aluno2,6ve7m,Exercise,Vocabulary Quiz,2019-06-04 01:18 GMT-3,1,GMT-3,01:18,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno28,icmob,Different Diets,Vocabulary Quiz,2019-06-04 01:18 GMT-3,0.5,GMT-3,01:18,2019,06,04,icmob,229,12,0,15745,121,0,00:14:59,105,0.64,24,54,A1,8º ano,3,3
aluno28,icmob,At the Park,Vocabulary Quiz,2019-06-04 01:16 GMT-3,0.33,GMT-3,01:16,2019,06,04,icmob,229,12,0,15745,121,0,00:14:59,105,0.64,24,54,A1,8º ano,3,3
aluno28,icmob,Verbs-Biology,Vocabulary Quiz,2019-06-04 01:14 GMT-3,0.33,GMT-3,01:14,2019,06,04,icmob,229,12,0,15745,121,0,00:14:59,105,0.64,24,54,A1,8º ano,3,3
aluno2,6ve7m,Nutrition 2,Vocabulary Quiz,2019-06-04 01:12 GMT-3,1,GMT-3,01:12,2019,06,04,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno1,6ve7m,Looks,Vocabulary Quiz,2019-06-04 01:07 GMT-3,1,GMT-3,01:07,2019,06,04,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Appearance,Vocabulary Quiz,2019-06-04 01:05 GMT-3,0.5,GMT-3,01:05,2019,06,04,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Facial Features,Vocabulary Quiz,2019-06-04 06:40 GMT-3,0.83,GMT-3,06:40,2019,06,04,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Apparel,Vocabulary Quiz,2019-06-04 06:38 GMT-3,0.67,GMT-3,06:38,2019,06,04,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Build,Vocabulary Quiz,2019-06-04 06:37 GMT-3,1,GMT-3,06:37,2019,06,04,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno80,udlfi,Feelings 2,Vocabulary Quiz,2019-06-03 11:23 GMT-3,0.78,GMT-3,11:23,2019,06,03,udlfi,55,0,0,3897,32,0,00:02:24,20,0.66,9,10,A1,6º ano,1,3
aluno1,6ve7m,Nutrition 2,Vocabulary Quiz,2019-06-03 11:08 GMT-3,0.67,GMT-3,11:08,2019,06,03,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno37,2ziol,Surroundings,Vocabulary Quiz,2019-06-03 11:00 GMT-3,1,GMT-3,11:00,2019,06,03,2ziol,145,17,0,10105,61,0,00:04:57,81,0.58,12,35,A0,8º ano,3,2
aluno37,2ziol,Family Ties,Vocabulary Quiz,2019-06-03 10:52 GMT-3,0.67,GMT-3,10:52,2019,06,03,2ziol,145,17,0,10105,61,0,00:04:57,81,0.58,12,35,A0,8º ano,3,2
aluno37,2ziol,At My House,Vocabulary Quiz,2019-06-03 10:49 GMT-3,0.83,GMT-3,10:49,2019,06,03,2ziol,145,17,0,10105,61,0,00:04:57,81,0.58,12,35,A0,8º ano,3,2
aluno135,5aybh,Where Animals + Plants Live,Vocabulary Quiz,2019-06-03 09:59 GMT-3,0.5,GMT-3,09:59,2019,06,03,5aybh,32,0,0,1907,15,0,00:01:20,17,0.65,5,9,A1,7º ano,2,3
aluno135,5aybh,Biology in School,Vocabulary Quiz,2019-06-03 09:53 GMT-3,0,GMT-3,09:53,2019,06,03,5aybh,32,0,0,1907,15,0,00:01:20,17,0.65,5,9,A1,7º ano,2,3
aluno32,l8dt4,Shapes,Vocabulary Quiz,2019-06-03 09:26 GMT-3,0.5,GMT-3,09:26,2019,06,03,l8dt4,186,8,0,14172,103,0,00:06:35,83,0.73,21,41,A1,7º ano,2,3
aluno32,l8dt4,Days of the Week,Vocabulary Quiz,2019-06-03 09:22 GMT-3,0.83,GMT-3,09:22,2019,06,03,l8dt4,186,8,0,14172,103,0,00:06:35,83,0.73,21,41,A1,7º ano,2,3
aluno32,l8dt4,Seasons,Vocabulary Quiz,2019-06-03 09:17 GMT-3,0.33,GMT-3,09:17,2019,06,03,l8dt4,186,8,0,14172,103,0,00:06:35,83,0.73,21,41,A1,7º ano,2,3
aluno234,fof6t,Shapes,Vocabulary Quiz,2019-06-03 09:16 GMT-3,0.5,GMT-3,09:16,2019,06,03,fof6t,16,1,3,591,0,0,00:00:00,16,0.41,1,0,A0,6º ano,1,2
aluno2,6ve7m,Where Animals + Plants Live,Vocabulary Quiz,2019-06-03 09:14 GMT-3,1,GMT-3,09:14,2019,06,03,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno32,l8dt4,Colorful Things,Vocabulary Quiz,2019-06-03 09:13 GMT-3,0.67,GMT-3,09:13,2019,06,03,l8dt4,186,8,0,14172,103,0,00:06:35,83,0.73,21,41,A1,7º ano,2,3
aluno234,fof6t,Days of the Week,Vocabulary Quiz,2019-06-03 09:13 GMT-3,0.5,GMT-3,09:13,2019,06,03,fof6t,16,1,3,591,0,0,00:00:00,16,0.41,1,0,A0,6º ano,1,2
aluno2,6ve7m,Biology in School,Vocabulary Quiz,2019-06-03 09:04 GMT-3,1,GMT-3,09:04,2019,06,03,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Different Diets,Vocabulary Quiz,2019-06-03 09:00 GMT-3,1,GMT-3,09:00,2019,06,03,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno1,6ve7m,New Places,Vocabulary Quiz,2019-06-03 08:59 GMT-3,0.67,GMT-3,08:59,2019,06,03,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Locations,Vocabulary Quiz,2019-06-03 08:54 GMT-3,1,GMT-3,08:54,2019,06,03,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Getting Away,Vocabulary Quiz,2019-06-03 08:49 GMT-3,0.33,GMT-3,08:49,2019,06,03,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Transportation,Vocabulary Quiz,2019-06-03 08:47 GMT-3,1,GMT-3,08:47,2019,06,03,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno23,87ccs,Professional athletes,Vocabulary Quiz,2019-06-03 08:37 GMT-3,0,GMT-3,08:37,2019,06,03,87ccs,252,0,0,17886,169,0,00:20:01,82,0.3,30,67,A1,6º ano,1,3
aluno23,87ccs,Types of sport,Vocabulary Quiz,2019-06-03 08:35 GMT-3,0.33,GMT-3,08:35,2019,06,03,87ccs,252,0,0,17886,169,0,00:20:01,82,0.3,30,67,A1,6º ano,1,3
aluno47,dg23e,Running for Office,Vocabulary Quiz,2019-06-03 08:29 GMT-3,0.33,GMT-3,08:29,2019,06,03,dg23e,100,0,0,7430,65,0,00:10:05,35,0.59,12,37,A1,7º ano,2,3
aluno47,dg23e,In the News,Vocabulary Quiz,2019-06-03 08:25 GMT-3,0.5,GMT-3,08:25,2019,06,03,dg23e,100,0,0,7430,65,0,00:10:05,35,0.59,12,37,A1,7º ano,2,3
aluno2,6ve7m,At the Park,Vocabulary Quiz,2019-06-03 08:25 GMT-3,0.83,GMT-3,08:25,2019,06,03,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno21,dg23e,Feelings 2,Vocabulary Quiz,2019-06-03 07:58 GMT-3,0.33,GMT-3,07:58,2019,06,03,dg23e,260,30,0,19283,140,0,00:07:40,117,0.43,29,103,A1,7º ano,2,3
aluno91,l8dt4,Outside,Vocabulary Quiz,2019-06-03 07:39 GMT-3,0.5,GMT-3,07:39,2019,06,03,l8dt4,45,7,0,3495,21,0,00:00:50,24,0.55,4,7,A0,7º ano,2,2
aluno21,dg23e,Looks,Vocabulary Quiz,2019-06-03 07:39 GMT-3,0.33,GMT-3,07:39,2019,06,03,dg23e,260,30,0,19283,140,0,00:07:40,117,0.43,29,103,A1,7º ano,2,3
aluno21,dg23e,Appearance,Vocabulary Quiz,2019-06-03 07:38 GMT-3,0.5,GMT-3,07:38,2019,06,03,dg23e,260,30,0,19283,140,0,00:07:40,117,0.43,29,103,A1,7º ano,2,3
aluno21,dg23e,Facial Features,Vocabulary Quiz,2019-06-03 07:34 GMT-3,0.5,GMT-3,07:34,2019,06,03,dg23e,260,30,0,19283,140,0,00:07:40,117,0.43,29,103,A1,7º ano,2,3
aluno21,dg23e,Apparel,Vocabulary Quiz,2019-06-03 07:33 GMT-3,0.17,GMT-3,07:33,2019,06,03,dg23e,260,30,0,19283,140,0,00:07:40,117,0.43,29,103,A1,7º ano,2,3
aluno564,olympicstest1,Professional Athletes,Vocabulary Quiz,2019-06-03 07:00 GMT-3,0.67,GMT-3,07:00,2019,06,03,olympicstest1,1,0,0,43,0,0,00:00:00,1,0.67,1,0,A2,6º ano,1,4
aluno234,fof6t,Seasons,Vocabulary Quiz,2019-06-03 05:41 GMT-3,0.17,GMT-3,05:41,2019,06,03,fof6t,16,1,3,591,0,0,00:00:00,16,0.41,1,0,A0,6º ano,1,2
aluno4,dg23e,At home 1,Vocabulary Quiz,2019-06-03 04:43 GMT-3,0.17,GMT-3,04:43,2019,06,03,dg23e,542,54,0,46255,329,0,00:39:39,210,0.37,66,199,A1,7º ano,2,3
aluno4,dg23e,Verbs 1,Vocabulary Quiz,2019-06-03 04:41 GMT-3,0.17,GMT-3,04:41,2019,06,03,dg23e,542,54,0,46255,329,0,00:39:39,210,0.37,66,199,A1,7º ano,2,3
aluno13,87ccs,Different Diets,Vocabulary Quiz,2019-06-03 04:32 GMT-3,0.33,GMT-3,04:32,2019,06,03,87ccs,285,24,0,23282,157,0,00:20:19,128,0.59,38,39,A1,6º ano,1,3
